,Task1 Acc,Task2 Acc,Task3 Acc
Eval After Task1,0.772841225626741
Eval After Task2,0.7916434540389972,0.8857059339374452
Eval After Task3,0.7926183844011142,0.8877521192633733,0.5736252115059222
