,Task1 Acc,Task2 Acc,Task3 Acc,Task4 Acc,Task5 Acc,Task6 Acc
Eval After Task1,0.8149180899268038
Eval After Task2,0.49355176019519,0.9716284492809949
Eval After Task3,0.6064830951551063,0.8698017877963466,0.9846570397111913
Eval After Task4,0.40606483095155105,0.7609794014768753,0.9449458483754513,0.9767171129220024
Eval After Task5,0.4803067270826072,0.8138359891177613,0.9503610108303249,0.7363213038416764,0.8333333333333334
Eval After Task6,0.5043569187870338,0.8138359891177613,0.9476534296028881,0.8824214202561118,0.5576923076923077,0.8541666666666666
