,Task1 Acc,Task2 Acc,Task3 Acc
Eval After Task1,0.7047353760445683
Eval After Task2,0.5137883008356546,0.644840689856767
Eval After Task3,0.6441504178272981,0.6860567085647471,0.5074450084602369
