,Task1 Acc,Task2 Acc,Task3 Acc,Task4 Acc
Eval After Task1,0.8151810584958217
Eval After Task2,0.0037604456824512533,0.8669871794871795
Eval After Task3,0.02395543175487465,0.0,0.7401496259351621
Eval After Task4,0.0,0.0,0.0,0.51
