,Task1 Acc,Task2 Acc,Task3 Acc,Task4 Acc,Task5 Acc,Task6 Acc
Eval After Task1,0.8006273963053329
Eval After Task2,0.6709654932032066,0.9452001554605519
Eval After Task3,0.7120948065528059,0.8694131364166343,0.9765342960288809
Eval After Task4,0.5688393168351342,0.8060629615235134,0.9025270758122743,0.9540162980209546
Eval After Task5,0.588009759498083,0.7979012825495531,0.8962093862815884,0.6490104772991852,0.7243589743589743
Eval After Task6,0.6660857441617288,0.8414302370773417,0.8889891696750902,0.7834691501746216,0.6282051282051282,0.8060897435897436
