,Task1 Acc,Task2 Acc,Task3 Acc,Task4 Acc
Eval After Task1,0.7955431754874652
Eval After Task2,0.8579387186629527,0.8317307692307693
Eval After Task3,0.8242339832869081,0.8926282051282052,0.7381546134663342
Eval After Task4,0.8239554317548746,0.8557692307692307,0.6344139650872818,0.555
