,Task1 Acc,Task2 Acc,Task3 Acc,Task4 Acc
Eval After Task1,0.8037604456824513
Eval After Task2,0.7231197771587744,0.8285256410256411
Eval After Task3,0.7396935933147633,0.7852564102564102,0.71571072319202
Eval After Task4,0.6718662952646239,0.7756410256410257,0.49226932668329176,0.495
