,Task1 Acc,Task2 Acc,Task3 Acc
Eval After Task1,0.693732590529248
Eval After Task2,0.1796657381615599,0.698626132709734
Eval After Task3,0.001392757660167131,0.3025431160479392,0.6320431472081218
