,Task1 Acc,Task2 Acc,Task3 Acc
Eval After Task1,0.8089136490250697
Eval After Task2,0.7870473537604457,0.9400760011692487
Eval After Task3,0.5860724233983287,0.6331482022800351,0.6322546531302876
